==========================================
SLURM_JOB_ID = 7965367
SLURM_JOB_NODELIST = d14-18
TMPDIR = /tmp/SLURM_7965367
==========================================
/home1/dpwani/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:131: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  warnings.warn("Detected call of `lr_scheduler.step()` before `optimizer.step()`. "
| TRAIN SET | Epoch [04/30], Step [0000/1733], Loss: 2.3464
| TRAIN SET | Epoch [04/30], Step [0001/1733], Loss: 2.0140
| TRAIN SET | Epoch [04/30], Step [0002/1733], Loss: 2.2346
| TRAIN SET | Epoch [04/30], Step [0003/1733], Loss: 2.1335
| TRAIN SET | Epoch [04/30], Step [0004/1733], Loss: 2.1979
| TRAIN SET | Epoch [04/30], Step [0005/1733], Loss: 2.2633
| TRAIN SET | Epoch [04/30], Step [0006/1733], Loss: 2.2554
| TRAIN SET | Epoch [04/30], Step [0007/1733], Loss: 2.2991
| TRAIN SET | Epoch [04/30], Step [0008/1733], Loss: 2.2936
| TRAIN SET | Epoch [04/30], Step [0009/1733], Loss: 2.1163
| TRAIN SET | Epoch [04/30], Step [0010/1733], Loss: 1.9630
| TRAIN SET | Epoch [04/30], Step [0011/1733], Loss: 2.0940
| TRAIN SET | Epoch [04/30], Step [0012/1733], Loss: 2.1275
| TRAIN SET | Epoch [04/30], Step [0013/1733], Loss: 2.0852
| TRAIN SET | Epoch [04/30], Step [0014/1733], Loss: 2.2043
| TRAIN SET | Epoch [04/30], Step [0015/1733], Loss: 2.2736
| TRAIN SET | Epoch [04/30], Step [0016/1733], Loss: 2.2443
| TRAIN SET | Epoch [04/30], Step [0017/1733], Loss: 2.2398
| TRAIN SET | Epoch [04/30], Step [0018/1733], Loss: 2.1488
| TRAIN SET | Epoch [04/30], Step [0019/1733], Loss: 2.7051
| TRAIN SET | Epoch [04/30], Step [0020/1733], Loss: 2.4292
| TRAIN SET | Epoch [04/30], Step [0021/1733], Loss: 2.0222
| TRAIN SET | Epoch [04/30], Step [0022/1733], Loss: 2.2808
| TRAIN SET | Epoch [04/30], Step [0023/1733], Loss: 2.2643
| TRAIN SET | Epoch [04/30], Step [0024/1733], Loss: 2.3645
| TRAIN SET | Epoch [04/30], Step [0025/1733], Loss: 2.3399
| TRAIN SET | Epoch [04/30], Step [0026/1733], Loss: 2.3120
| TRAIN SET | Epoch [04/30], Step [0027/1733], Loss: 2.2653
| TRAIN SET | Epoch [04/30], Step [0028/1733], Loss: 2.1320
| TRAIN SET | Epoch [04/30], Step [0029/1733], Loss: 2.2569
| TRAIN SET | Epoch [04/30], Step [0030/1733], Loss: 2.3414
| TRAIN SET | Epoch [04/30], Step [0031/1733], Loss: 2.3849
| TRAIN SET | Epoch [04/30], Step [0032/1733], Loss: 2.2663
| TRAIN SET | Epoch [04/30], Step [0033/1733], Loss: 2.3020
| TRAIN SET | Epoch [04/30], Step [0034/1733], Loss: 2.3600
| TRAIN SET | Epoch [04/30], Step [0035/1733], Loss: 2.6104
| TRAIN SET | Epoch [04/30], Step [0036/1733], Loss: 2.1960
| TRAIN SET | Epoch [04/30], Step [0037/1733], Loss: 2.2802
| TRAIN SET | Epoch [04/30], Step [0038/1733], Loss: 2.2820
| TRAIN SET | Epoch [04/30], Step [0039/1733], Loss: 2.4822
| TRAIN SET | Epoch [04/30], Step [0040/1733], Loss: 2.3109
| TRAIN SET | Epoch [04/30], Step [0041/1733], Loss: 2.2300
| TRAIN SET | Epoch [04/30], Step [0042/1733], Loss: 2.3769
| TRAIN SET | Epoch [04/30], Step [0043/1733], Loss: 2.1795
| TRAIN SET | Epoch [04/30], Step [0044/1733], Loss: 2.3784
| TRAIN SET | Epoch [04/30], Step [0045/1733], Loss: 2.0689
| TRAIN SET | Epoch [04/30], Step [0046/1733], Loss: 2.1808
| TRAIN SET | Epoch [04/30], Step [0047/1733], Loss: 2.4125
| TRAIN SET | Epoch [04/30], Step [0048/1733], Loss: 2.2361
| TRAIN SET | Epoch [04/30], Step [0049/1733], Loss: 2.1364
| TRAIN SET | Epoch [04/30], Step [0050/1733], Loss: 2.2387
| TRAIN SET | Epoch [04/30], Step [0051/1733], Loss: 2.2251
| TRAIN SET | Epoch [04/30], Step [0052/1733], Loss: 2.3637
| TRAIN SET | Epoch [04/30], Step [0053/1733], Loss: 2.2719
| TRAIN SET | Epoch [04/30], Step [0054/1733], Loss: 2.5031
| TRAIN SET | Epoch [04/30], Step [0055/1733], Loss: 2.3496
| TRAIN SET | Epoch [04/30], Step [0056/1733], Loss: 2.2782
| TRAIN SET | Epoch [04/30], Step [0057/1733], Loss: 2.2429
| TRAIN SET | Epoch [04/30], Step [0058/1733], Loss: 2.1412
| TRAIN SET | Epoch [04/30], Step [0059/1733], Loss: 2.1723
| TRAIN SET | Epoch [04/30], Step [0060/1733], Loss: 2.1664
| TRAIN SET | Epoch [04/30], Step [0061/1733], Loss: 2.2595
| TRAIN SET | Epoch [04/30], Step [0062/1733], Loss: 2.1280
| TRAIN SET | Epoch [04/30], Step [0063/1733], Loss: 2.2905
| TRAIN SET | Epoch [04/30], Step [0064/1733], Loss: 2.2195
| TRAIN SET | Epoch [04/30], Step [0065/1733], Loss: 2.2071
| TRAIN SET | Epoch [04/30], Step [0066/1733], Loss: 2.2471
| TRAIN SET | Epoch [04/30], Step [0067/1733], Loss: 2.3257
| TRAIN SET | Epoch [04/30], Step [0068/1733], Loss: 2.2436
| TRAIN SET | Epoch [04/30], Step [0069/1733], Loss: 2.3858
| TRAIN SET | Epoch [04/30], Step [0070/1733], Loss: 2.2016
| TRAIN SET | Epoch [04/30], Step [0071/1733], Loss: 2.2730
| TRAIN SET | Epoch [04/30], Step [0072/1733], Loss: 2.1470
| TRAIN SET | Epoch [04/30], Step [0073/1733], Loss: 2.3559
| TRAIN SET | Epoch [04/30], Step [0074/1733], Loss: 2.2358
| TRAIN SET | Epoch [04/30], Step [0075/1733], Loss: 2.3204
| TRAIN SET | Epoch [04/30], Step [0076/1733], Loss: 2.0960
| TRAIN SET | Epoch [04/30], Step [0077/1733], Loss: 2.2287
| TRAIN SET | Epoch [04/30], Step [0078/1733], Loss: 2.3566
| TRAIN SET | Epoch [04/30], Step [0079/1733], Loss: 2.5457
| TRAIN SET | Epoch [04/30], Step [0080/1733], Loss: 2.2347
| TRAIN SET | Epoch [04/30], Step [0081/1733], Loss: 2.3148
| TRAIN SET | Epoch [04/30], Step [0082/1733], Loss: 2.2801
| TRAIN SET | Epoch [04/30], Step [0083/1733], Loss: 2.2537
| TRAIN SET | Epoch [04/30], Step [0084/1733], Loss: 2.0510
| TRAIN SET | Epoch [04/30], Step [0085/1733], Loss: 2.4448
| TRAIN SET | Epoch [04/30], Step [0086/1733], Loss: 2.1831
| TRAIN SET | Epoch [04/30], Step [0087/1733], Loss: 2.1511
| TRAIN SET | Epoch [04/30], Step [0088/1733], Loss: 2.2367
| TRAIN SET | Epoch [04/30], Step [0089/1733], Loss: 2.0448
| TRAIN SET | Epoch [04/30], Step [0090/1733], Loss: 2.4194
| TRAIN SET | Epoch [04/30], Step [0091/1733], Loss: 2.2735
