==========================================
SLURM_JOB_ID = 7964115
SLURM_JOB_NODELIST = d14-18
TMPDIR = /tmp/SLURM_7964115
==========================================
/home1/dpwani/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:131: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  warnings.warn("Detected call of `lr_scheduler.step()` before `optimizer.step()`. "
| TRAIN SET | Epoch [01/30], Step [0204/1733], Loss: 4.2640
| TRAIN SET | Epoch [01/30], Step [0205/1733], Loss: 4.2536
| TRAIN SET | Epoch [01/30], Step [0206/1733], Loss: 4.4714
| TRAIN SET | Epoch [01/30], Step [0207/1733], Loss: 4.2491
| TRAIN SET | Epoch [01/30], Step [0208/1733], Loss: 4.2820
| TRAIN SET | Epoch [01/30], Step [0209/1733], Loss: 4.3784
| TRAIN SET | Epoch [01/30], Step [0210/1733], Loss: 4.2770
| TRAIN SET | Epoch [01/30], Step [0211/1733], Loss: 4.0948
| TRAIN SET | Epoch [01/30], Step [0212/1733], Loss: 4.1405
| TRAIN SET | Epoch [01/30], Step [0213/1733], Loss: 4.4265
| TRAIN SET | Epoch [01/30], Step [0214/1733], Loss: 4.0332
| TRAIN SET | Epoch [01/30], Step [0215/1733], Loss: 3.9595
| TRAIN SET | Epoch [01/30], Step [0216/1733], Loss: 4.3286
| TRAIN SET | Epoch [01/30], Step [0217/1733], Loss: 4.5200
| TRAIN SET | Epoch [01/30], Step [0218/1733], Loss: 4.2274
| TRAIN SET | Epoch [01/30], Step [0219/1733], Loss: 4.1867
| TRAIN SET | Epoch [01/30], Step [0220/1733], Loss: 4.2956
| TRAIN SET | Epoch [01/30], Step [0221/1733], Loss: 4.0771
| TRAIN SET | Epoch [01/30], Step [0222/1733], Loss: 4.3707
| TRAIN SET | Epoch [01/30], Step [0223/1733], Loss: 4.2982
| TRAIN SET | Epoch [01/30], Step [0224/1733], Loss: 4.3143
| TRAIN SET | Epoch [01/30], Step [0225/1733], Loss: 4.1578
| TRAIN SET | Epoch [01/30], Step [0226/1733], Loss: 4.3340
| TRAIN SET | Epoch [01/30], Step [0227/1733], Loss: 4.1940
| TRAIN SET | Epoch [01/30], Step [0228/1733], Loss: 4.2921
| TRAIN SET | Epoch [01/30], Step [0229/1733], Loss: 4.6042
| TRAIN SET | Epoch [01/30], Step [0230/1733], Loss: 4.1093
| TRAIN SET | Epoch [01/30], Step [0231/1733], Loss: 4.0597
| TRAIN SET | Epoch [01/30], Step [0232/1733], Loss: 4.4886
| TRAIN SET | Epoch [01/30], Step [0233/1733], Loss: 4.2415
| TRAIN SET | Epoch [01/30], Step [0234/1733], Loss: 4.0078
| TRAIN SET | Epoch [01/30], Step [0235/1733], Loss: 4.3714
| TRAIN SET | Epoch [01/30], Step [0236/1733], Loss: 3.8876
| TRAIN SET | Epoch [01/30], Step [0237/1733], Loss: 4.5473
| TRAIN SET | Epoch [01/30], Step [0238/1733], Loss: 4.1640
| TRAIN SET | Epoch [01/30], Step [0239/1733], Loss: 4.2634
| TRAIN SET | Epoch [01/30], Step [0240/1733], Loss: 4.0208
| TRAIN SET | Epoch [01/30], Step [0241/1733], Loss: 3.9925
| TRAIN SET | Epoch [01/30], Step [0242/1733], Loss: 4.1490
| TRAIN SET | Epoch [01/30], Step [0243/1733], Loss: 4.1313
| TRAIN SET | Epoch [01/30], Step [0244/1733], Loss: 4.2989
| TRAIN SET | Epoch [01/30], Step [0245/1733], Loss: 4.1546
| TRAIN SET | Epoch [01/30], Step [0246/1733], Loss: 4.0622
| TRAIN SET | Epoch [01/30], Step [0247/1733], Loss: 4.2093
| TRAIN SET | Epoch [01/30], Step [0248/1733], Loss: 4.0461
| TRAIN SET | Epoch [01/30], Step [0249/1733], Loss: 4.1602
| TRAIN SET | Epoch [01/30], Step [0250/1733], Loss: 4.0914
| TRAIN SET | Epoch [01/30], Step [0251/1733], Loss: 3.9604
| TRAIN SET | Epoch [01/30], Step [0252/1733], Loss: 4.3938
| TRAIN SET | Epoch [01/30], Step [0253/1733], Loss: 4.2897
| TRAIN SET | Epoch [01/30], Step [0254/1733], Loss: 4.2237
| TRAIN SET | Epoch [01/30], Step [0255/1733], Loss: 4.3842
| TRAIN SET | Epoch [01/30], Step [0256/1733], Loss: 4.2683
| TRAIN SET | Epoch [01/30], Step [0257/1733], Loss: 4.2752
| TRAIN SET | Epoch [01/30], Step [0258/1733], Loss: 4.4366
| TRAIN SET | Epoch [01/30], Step [0259/1733], Loss: 4.2780
| TRAIN SET | Epoch [01/30], Step [0260/1733], Loss: 4.4406
| TRAIN SET | Epoch [01/30], Step [0261/1733], Loss: 4.1313
| TRAIN SET | Epoch [01/30], Step [0262/1733], Loss: 4.1490
| TRAIN SET | Epoch [01/30], Step [0263/1733], Loss: 4.2635
| TRAIN SET | Epoch [01/30], Step [0264/1733], Loss: 4.2784
| TRAIN SET | Epoch [01/30], Step [0265/1733], Loss: 4.2400
| TRAIN SET | Epoch [01/30], Step [0266/1733], Loss: 4.4012
| TRAIN SET | Epoch [01/30], Step [0267/1733], Loss: 4.2805
| TRAIN SET | Epoch [01/30], Step [0268/1733], Loss: 4.2604
| TRAIN SET | Epoch [01/30], Step [0269/1733], Loss: 3.9955
| TRAIN SET | Epoch [01/30], Step [0270/1733], Loss: 4.0684
| TRAIN SET | Epoch [01/30], Step [0271/1733], Loss: 4.1270
| TRAIN SET | Epoch [01/30], Step [0272/1733], Loss: 4.2102
| TRAIN SET | Epoch [01/30], Step [0273/1733], Loss: 4.2522
| TRAIN SET | Epoch [01/30], Step [0274/1733], Loss: 4.2800
| TRAIN SET | Epoch [01/30], Step [0275/1733], Loss: 4.3142
| TRAIN SET | Epoch [01/30], Step [0276/1733], Loss: 4.2577
| TRAIN SET | Epoch [01/30], Step [0277/1733], Loss: 4.3768
| TRAIN SET | Epoch [01/30], Step [0278/1733], Loss: 4.5239
| TRAIN SET | Epoch [01/30], Step [0279/1733], Loss: 4.2887
| TRAIN SET | Epoch [01/30], Step [0280/1733], Loss: 4.1116
| TRAIN SET | Epoch [01/30], Step [0281/1733], Loss: 4.2731
| TRAIN SET | Epoch [01/30], Step [0282/1733], Loss: 4.0422
| TRAIN SET | Epoch [01/30], Step [0283/1733], Loss: 4.3378
| TRAIN SET | Epoch [01/30], Step [0284/1733], Loss: 4.2976
| TRAIN SET | Epoch [01/30], Step [0285/1733], Loss: 4.3802
| TRAIN SET | Epoch [01/30], Step [0286/1733], Loss: 4.2421
| TRAIN SET | Epoch [01/30], Step [0287/1733], Loss: 4.1823
| TRAIN SET | Epoch [01/30], Step [0288/1733], Loss: 4.2097
| TRAIN SET | Epoch [01/30], Step [0289/1733], Loss: 4.1380
| TRAIN SET | Epoch [01/30], Step [0290/1733], Loss: 4.4049
| TRAIN SET | Epoch [01/30], Step [0291/1733], Loss: 4.2208
| TRAIN SET | Epoch [01/30], Step [0292/1733], Loss: 3.7775
| TRAIN SET | Epoch [01/30], Step [0293/1733], Loss: 4.0580
| TRAIN SET | Epoch [01/30], Step [0294/1733], Loss: 4.1589
| TRAIN SET | Epoch [01/30], Step [0295/1733], Loss: 4.0913
| TRAIN SET | Epoch [01/30], Step [0296/1733], Loss: 4.2783
| TRAIN SET | Epoch [01/30], Step [0297/1733], Loss: 3.9812
| TRAIN SET | Epoch [01/30], Step [0298/1733], Loss: 4.1251
| TRAIN SET | Epoch [01/30], Step [0299/1733], Loss: 4.2689
| TRAIN SET | Epoch [01/30], Step [0300/1733], Loss: 4.1942
| TRAIN SET | Epoch [01/30], Step [0301/1733], Loss: 4.1443
| TRAIN SET | Epoch [01/30], Step [0302/1733], Loss: 4.1073
| TRAIN SET | Epoch [01/30], Step [0303/1733], Loss: 4.1133
| TRAIN SET | Epoch [01/30], Step [0304/1733], Loss: 4.1000
| TRAIN SET | Epoch [01/30], Step [0305/1733], Loss: 4.0346
| TRAIN SET | Epoch [01/30], Step [0306/1733], Loss: 3.8935
| TRAIN SET | Epoch [01/30], Step [0307/1733], Loss: 4.0390
| TRAIN SET | Epoch [01/30], Step [0308/1733], Loss: 3.8793
| TRAIN SET | Epoch [01/30], Step [0309/1733], Loss: 4.0379
| TRAIN SET | Epoch [01/30], Step [0310/1733], Loss: 3.8386
| TRAIN SET | Epoch [01/30], Step [0311/1733], Loss: 3.9521
| TRAIN SET | Epoch [01/30], Step [0312/1733], Loss: 4.0307
| TRAIN SET | Epoch [01/30], Step [0313/1733], Loss: 3.9168
| TRAIN SET | Epoch [01/30], Step [0314/1733], Loss: 3.6702
| TRAIN SET | Epoch [01/30], Step [0315/1733], Loss: 3.7919
| TRAIN SET | Epoch [01/30], Step [0316/1733], Loss: 3.6909
| TRAIN SET | Epoch [01/30], Step [0317/1733], Loss: 3.8062
| TRAIN SET | Epoch [01/30], Step [0318/1733], Loss: 4.2080
| TRAIN SET | Epoch [01/30], Step [0319/1733], Loss: 4.0532
| TRAIN SET | Epoch [01/30], Step [0320/1733], Loss: 3.9537
| TRAIN SET | Epoch [01/30], Step [0321/1733], Loss: 3.8278
| TRAIN SET | Epoch [01/30], Step [0322/1733], Loss: 3.7376
| TRAIN SET | Epoch [01/30], Step [0323/1733], Loss: 3.4309
| TRAIN SET | Epoch [01/30], Step [0324/1733], Loss: 4.0484
| TRAIN SET | Epoch [01/30], Step [0325/1733], Loss: 3.8287
| TRAIN SET | Epoch [01/30], Step [0326/1733], Loss: 3.8002
| TRAIN SET | Epoch [01/30], Step [0327/1733], Loss: 3.8261
| TRAIN SET | Epoch [01/30], Step [0328/1733], Loss: 3.5823
| TRAIN SET | Epoch [01/30], Step [0329/1733], Loss: 3.5461
| TRAIN SET | Epoch [01/30], Step [0330/1733], Loss: 3.5775
| TRAIN SET | Epoch [01/30], Step [0331/1733], Loss: 3.7335
| TRAIN SET | Epoch [01/30], Step [0332/1733], Loss: 3.6839
| TRAIN SET | Epoch [01/30], Step [0333/1733], Loss: 3.7858
| TRAIN SET | Epoch [01/30], Step [0334/1733], Loss: 3.5802
| TRAIN SET | Epoch [01/30], Step [0335/1733], Loss: 3.5911
| TRAIN SET | Epoch [01/30], Step [0336/1733], Loss: 3.6250
| TRAIN SET | Epoch [01/30], Step [0337/1733], Loss: 3.4489
| TRAIN SET | Epoch [01/30], Step [0338/1733], Loss: 3.6758
| TRAIN SET | Epoch [01/30], Step [0339/1733], Loss: 3.8572
| TRAIN SET | Epoch [01/30], Step [0340/1733], Loss: 3.6918
| TRAIN SET | Epoch [01/30], Step [0341/1733], Loss: 3.8591
| TRAIN SET | Epoch [01/30], Step [0342/1733], Loss: 3.2930
| TRAIN SET | Epoch [01/30], Step [0343/1733], Loss: 3.9401
| TRAIN SET | Epoch [01/30], Step [0344/1733], Loss: 3.3003
| TRAIN SET | Epoch [01/30], Step [0345/1733], Loss: 3.6690
| TRAIN SET | Epoch [01/30], Step [0346/1733], Loss: 3.5919
| TRAIN SET | Epoch [01/30], Step [0347/1733], Loss: 3.6761
| TRAIN SET | Epoch [01/30], Step [0348/1733], Loss: 3.7921
| TRAIN SET | Epoch [01/30], Step [0349/1733], Loss: 3.7320
| TRAIN SET | Epoch [01/30], Step [0350/1733], Loss: 3.5847
| TRAIN SET | Epoch [01/30], Step [0351/1733], Loss: 3.7941
| TRAIN SET | Epoch [01/30], Step [0352/1733], Loss: 3.5432
